,Date,Open,High,Low,Close,Adj Close,Volume
92,2022-05-16T00:00:00.000,255.72000122070312,256.586669921875,239.69667053222656,241.4566650390625,241.4566650390625,86098500
93,2022-05-17T00:00:00.000,249.1199951171875,254.82666015625,242.9499969482422,253.8699951171875,253.8699951171875,80236200
94,2022-05-18T00:00:00.000,248.17333984375,253.5,233.60333251953125,236.60333251953125,236.60333251953125,87811800
95,2022-05-19T00:00:00.000,235.6666717529297,244.6666717529297,231.3699951171875,236.47332763671875,236.47332763671875,90296700
96,2022-05-20T00:00:00.000,237.99667358398438,240.52667236328125,211,221.3000030517578,221.3000030517578,144973200
97,2022-05-23T00:00:00.000,218.33999633789062,226.65333557128906,212.68666076660156,224.96665954589844,224.96665954589844,88903500
98,2022-05-24T00:00:00.000,217.8433380126953,217.97332763671875,206.85667419433594,209.3866729736328,209.3866729736328,89092500
99,2022-05-25T00:00:00.000,207.9499969482422,223.10667419433594,207.6699981689453,219.60000610351562,219.60000610351562,92139300
100,2022-05-26T00:00:00.000,220.47332763671875,239.55667114257812,217.8866729736328,235.91000366210938,235.91000366210938,106003200
101,2022-05-27T00:00:00.000,241.0833282470703,253.26666259765625,240.17666625976562,253.2100067138672,253.2100067138672,89295000
102,2022-05-31T00:00:00.000,257.9466552734375,259.6000061035156,244.7433319091797,252.75332641601562,252.75332641601562,101914500
103,2022-06-01T00:00:00.000,251.72000122070312,257.32666015625,243.63999938964844,246.7899932861328,246.7899932861328,77247900
104,2022-06-02T00:00:00.000,244.1566619873047,264.2099914550781,242.06666564941406,258.3333435058594,258.3333435058594,93473100
105,2022-06-03T00:00:00.000,243.22666931152344,247.79666137695312,233.4166717529297,234.51666259765625,234.51666259765625,112393800
106,2022-06-06T00:00:00.000,244.35333251953125,244.86666870117188,234.35000610351562,238.27999877929688,238.27999877929688,84204600
107,2022-06-07T00:00:00.000,234,239.99667358398438,230.0933380126953,238.8866729736328,238.8866729736328,72808500
108,2022-06-08T00:00:00.000,240.086669921875,249.9633331298828,239.17666625976562,241.86666870117188,241.86666870117188,76210500
109,2022-06-09T00:00:00.000,249.33999633789062,255.54666137695312,239.32666015625,239.7066650390625,239.7066650390625,96491400
110,2022-06-10T00:00:00.000,235.1566619873047,239.5,227.913330078125,232.22999572753906,232.22999572753906,97536600
111,2022-06-13T00:00:00.000,223.1666717529297,226.63333129882812,214.68333435058594,215.73666381835938,215.73666381835938,102767400
112,2022-06-14T00:00:00.000,218.2866668701172,226.3300018310547,211.73666381835938,220.88999938964844,220.88999938964844,97988700
113,2022-06-15T00:00:00.000,220.9166717529297,235.663330078125,218.14999389648438,233,233,119131800
114,2022-06-16T00:00:00.000,222.73666381835938,225.1666717529297,208.69332885742188,213.10000610351562,213.10000610351562,107390700
115,2022-06-17T00:00:00.000,213.43333435058594,220.97000122070312,213.19667053222656,216.75999450683594,216.75999450683594,92641800
116,2022-06-21T00:00:00.000,224.60333251953125,243.57666015625,224.3333282470703,237.0366668701172,237.0366668701172,122793000
117,2022-06-22T00:00:00.000,234.50332641601562,246.8333282470703,233.82666015625,236.086669921875,236.086669921875,101107500
118,2022-06-23T00:00:00.000,237.9066619873047,239.31666564941406,228.6366729736328,235.07000732421875,235.07000732421875,104202600
119,2022-06-24T00:00:00.000,237.47000122070312,246.06666564941406,236.086669921875,245.7066650390625,245.7066650390625,95770800
120,2022-06-27T00:00:00.000,249.36666870117188,252.07000732421875,242.56666564941406,244.9199981689453,244.9199981689453,89178300
121,2022-06-28T00:00:00.000,244.48333740234375,249.97000122070312,232.3433380126953,232.663330078125,232.663330078125,90391200
122,2022-06-29T00:00:00.000,230.5,231.17333984375,222.27333068847656,228.49000549316406,228.49000549316406,82897200
123,2022-06-30T00:00:00.000,224.50999450683594,229.4566650390625,218.8633270263672,224.47332763671875,224.47332763671875,94600500
124,2022-07-01T00:00:00.000,227,230.22999572753906,222.1199951171875,227.26333618164062,227.26333618164062,74460300
125,2022-07-05T00:00:00.000,223,233.14666748046875,216.1666717529297,233.06666564941406,233.06666564941406,84581100
126,2022-07-06T00:00:00.000,230.77999877929688,234.56333923339844,227.18666076660156,231.73333740234375,231.73333740234375,71853600
127,2022-07-07T00:00:00.000,233.9199981689453,245.3633270263672,232.2100067138672,244.5433349609375,244.5433349609375,81930600
128,2022-07-08T00:00:00.000,242.3333282470703,254.97999572753906,241.16000366210938,250.76333618164062,250.76333618164062,101854200
129,2022-07-11T00:00:00.000,252.10333251953125,253.06333923339844,233.6266632080078,234.3433380126953,234.3433380126953,99241200
130,2022-07-12T00:00:00.000,236.84666442871094,239.77333068847656,228.3699951171875,233.07000732421875,233.07000732421875,87930900
131,2022-07-13T00:00:00.000,225.5,242.05999755859375,225.03334045410156,237.0399932861328,237.0399932861328,97954500
132,2022-07-14T00:00:00.000,234.89666748046875,238.65333557128906,229.3333282470703,238.31333923339844,238.31333923339844,78557400
133,2022-07-15T00:00:00.000,240,243.6233367919922,236.88999938964844,240.06666564941406,240.06666564941406,69683100
134,2022-07-18T00:00:00.000,244.93666076660156,250.51666259765625,239.60333251953125,240.54666137695312,240.54666137695312,82537500
135,2022-07-19T00:00:00.000,245,247.13999938964844,236.97666931152344,245.52999877929688,245.52999877929688,80890200
136,2022-07-20T00:00:00.000,246.78334045410156,250.663330078125,243.48333740234375,247.5,247.5,88864200
137,2022-07-21T00:00:00.000,255.10667419433594,273.26666259765625,254.86666870117188,271.7066650390625,271.7066650390625,142032300
138,2022-07-22T00:00:00.000,276.2200012207031,280.78668212890625,270.71331787109375,272.24334716796875,272.24334716796875,103472700
139,2022-07-25T00:00:00.000,272.2166748046875,274.14666748046875,267.3999938964844,268.4333190917969,268.4333190917969,64073400
140,2022-07-26T00:00:00.000,266.5133361816406,267.30999755859375,256.2633361816406,258.8599853515625,258.8599853515625,66820800
141,2022-07-27T00:00:00.000,263.80999755859375,275.9266662597656,261.7900085449219,274.82000732421875,274.82000732421875,88110000
142,2022-07-28T00:00:00.000,280.0666809082031,283.29998779296875,272.79998779296875,280.8999938964844,280.8999938964844,84723000
143,2022-07-29T00:00:00.000,280.70001220703125,298.32000732421875,279.1000061035156,297.1499938964844,297.1499938964844,95313000
144,2022-08-01T00:00:00.000,301.27667236328125,311.8766784667969,295,297.27667236328125,297.27667236328125,117042900
145,2022-08-02T00:00:00.000,294.0033264160156,307.8333435058594,292.6666564941406,300.586669921875,300.586669921875,95577600
146,2022-08-03T00:00:00.000,305,309.54998779296875,301.1499938964844,307.39666748046875,307.39666748046875,80091000
147,2022-08-04T00:00:00.000,311,313.6066589355469,305,308.6333312988281,308.6333312988281,72256200
148,2022-08-05T00:00:00.000,302.6700134277344,304.6066589355469,285.5433349609375,288.1700134277344,288.1700134277344,113172900
149,2022-08-08T00:00:00.000,295,305.20001220703125,289.086669921875,290.42333984375,290.42333984375,98994000
150,2022-08-09T00:00:00.000,290.2933349609375,292.39666748046875,279.35333251953125,283.3333435058594,283.3333435058594,86244600
151,2022-08-10T00:00:00.000,297.0666809082031,297.510009765625,283.3699951171875,294.3566589355469,294.3566589355469,94918800
152,2022-08-11T00:00:00.000,296.5133361816406,298.2366638183594,285.8333435058594,286.6300048828125,286.6300048828125,70155000
153,2022-08-12T00:00:00.000,289.4166564941406,300.1600036621094,285.0333251953125,300.0299987792969,300.0299987792969,79657200
154,2022-08-15T00:00:00.000,301.78668212890625,313.1333312988281,301.2300109863281,309.32000732421875,309.32000732421875,89359200
155,2022-08-16T00:00:00.000,311.6666564941406,314.6666564941406,302.8833312988281,306.5633239746094,306.5633239746094,88136400
156,2022-08-17T00:00:00.000,303.39666748046875,309.65667724609375,300.0333251953125,303.9966735839844,303.9966735839844,68766000
157,2022-08-18T00:00:00.000,306,306.5,301.85333251953125,302.8699951171875,302.8699951171875,47500500
158,2022-08-19T00:00:00.000,299,300.3599853515625,292.5,296.6666564941406,296.6666564941406,61395300
159,2022-08-22T00:00:00.000,291.913330078125,292.3999938964844,286.2966613769531,289.913330078125,289.913330078125,55843200
160,2022-08-23T00:00:00.000,291.4533386230469,298.82666015625,287.92333984375,296.4533386230469,296.4533386230469,63984900
161,2022-08-24T00:00:00.000,297.5633239746094,303.64666748046875,296.5,297.0966796875,297.0966796875,57259800
162,2022-08-25T00:00:00.000,302.3599853515625,302.9599914550781,291.6000061035156,296.07000732421875,296.07000732421875,53230000
163,2022-08-26T00:00:00.000,297.42999267578125,302,287.4700012207031,288.0899963378906,288.0899963378906,57163900
164,2022-08-29T00:00:00.000,282.8299865722656,287.739990234375,280.70001220703125,284.82000732421875,284.82000732421875,41864700
165,2022-08-30T00:00:00.000,287.8699951171875,288.4800109863281,272.6499938964844,277.70001220703125,277.70001220703125,50541800
166,2022-08-31T00:00:00.000,280.6199951171875,281.25,271.80999755859375,275.6099853515625,275.6099853515625,52107300
167,2022-09-01T00:00:00.000,272.5799865722656,277.5799865722656,266.1499938964844,277.1600036621094,277.1600036621094,54287000
168,2022-09-02T00:00:00.000,281.07000732421875,282.3500061035156,269.0799865722656,270.2099914550781,270.2099914550781,50890100
169,2022-09-06T00:00:00.000,272.67999267578125,275.989990234375,265.739990234375,274.4200134277344,274.4200134277344,55860000
170,2022-09-07T00:00:00.000,273.1000061035156,283.8399963378906,272.2699890136719,283.70001220703125,283.70001220703125,50028900
171,2022-09-08T00:00:00.000,281.29998779296875,289.5,279.760009765625,289.260009765625,289.260009765625,53713100
172,2022-09-09T00:00:00.000,291.6700134277344,299.8500061035156,291.25,299.67999267578125,299.67999267578125,54338100
173,2022-09-12T00:00:00.000,300.7200012207031,305.489990234375,300.3999938964844,304.4200134277344,304.4200134277344,48674600
174,2022-09-13T00:00:00.000,292.8999938964844,297.3999938964844,290.3999938964844,292.1300048828125,292.1300048828125,68229600
175,2022-09-14T00:00:00.000,292.239990234375,306,291.6400146484375,302.6099853515625,302.6099853515625,72628700
176,2022-09-15T00:00:00.000,301.8299865722656,309.1199951171875,300.7200012207031,303.75,303.75,64795500
177,2022-09-16T00:00:00.000,299.6099853515625,303.7099914550781,295.6000061035156,303.3500061035156,303.3500061035156,87087800
178,2022-09-19T00:00:00.000,300.0899963378906,309.8399963378906,297.79998779296875,309.07000732421875,309.07000732421875,60231200
179,2022-09-20T00:00:00.000,306.9100036621094,313.3299865722656,305.5799865722656,308.7300109863281,308.7300109863281,61642800
180,2022-09-21T00:00:00.000,308.2900085449219,313.79998779296875,300.6300048828125,300.79998779296875,300.79998779296875,62555700
181,2022-09-22T00:00:00.000,299.8599853515625,301.2900085449219,285.82000732421875,288.5899963378906,288.5899963378906,70545400
182,2022-09-23T00:00:00.000,283.0899963378906,284.5,272.82000732421875,275.3299865722656,275.3299865722656,63748400
183,2022-09-26T00:00:00.000,271.8299865722656,284.0899963378906,270.30999755859375,276.010009765625,276.010009765625,58076900
184,2022-09-27T00:00:00.000,283.8399963378906,288.6700134277344,277.510009765625,282.94000244140625,282.94000244140625,61925200
185,2022-09-28T00:00:00.000,283.0799865722656,289,277.57000732421875,287.80999755859375,287.80999755859375,54664800
186,2022-09-29T00:00:00.000,282.760009765625,283.6499938964844,265.7799987792969,268.2099914550781,268.2099914550781,77620600
187,2022-09-30T00:00:00.000,266.1499938964844,275.57000732421875,262.4700012207031,265.25,265.25,67726600
188,2022-10-03T00:00:00.000,254.5,255.16000366210938,241.00999450683594,242.39999389648438,242.39999389648438,98363500
189,2022-10-04T00:00:00.000,250.52000427246094,257.5,242.00999450683594,249.44000244140625,249.44000244140625,109578500
190,2022-10-05T00:00:00.000,245.00999450683594,246.6699981689453,233.27000427246094,240.80999755859375,240.80999755859375,86982700
191,2022-10-06T00:00:00.000,239.44000244140625,244.5800018310547,235.35000610351562,238.1300048828125,238.1300048828125,69298400
192,2022-10-07T00:00:00.000,233.94000244140625,234.57000732421875,222.02000427246094,223.07000732421875,223.07000732421875,83916800
193,2022-10-10T00:00:00.000,223.92999267578125,226.99000549316406,218.36000061035156,222.9600067138672,222.9600067138672,67925000
194,2022-10-11T00:00:00.000,220.9499969482422,225.75,215,216.5,216.5,77013200
195,2022-10-12T00:00:00.000,215.3300018310547,219.3000030517578,211.50999450683594,217.24000549316406,217.24000549316406,66860700
196,2022-10-13T00:00:00.000,208.3000030517578,222.99000549316406,206.22000122070312,221.72000122070312,221.72000122070312,91483000
197,2022-10-14T00:00:00.000,224.00999450683594,226.25999450683594,204.16000366210938,204.99000549316406,204.99000549316406,94124500
198,2022-10-17T00:00:00.000,210.0399932861328,221.86000061035156,209.4499969482422,219.35000610351562,219.35000610351562,79428800
199,2022-10-18T00:00:00.000,229.5,229.82000732421875,217.25,220.19000244140625,220.19000244140625,75891900
200,2022-10-19T00:00:00.000,219.8000030517578,222.92999267578125,217.77999877929688,222.0399932861328,222.0399932861328,66571500
201,2022-10-20T00:00:00.000,208.27999877929688,215.5500030517578,202,207.27999877929688,207.27999877929688,117798100
202,2022-10-21T00:00:00.000,206.4199981689453,214.66000366210938,203.8000030517578,214.44000244140625,214.44000244140625,75713800
203,2022-10-24T00:00:00.000,205.82000732421875,213.5,198.58999633789062,211.25,211.25,100446800
204,2022-10-25T00:00:00.000,210.10000610351562,224.35000610351562,210,222.4199981689453,222.4199981689453,96507900
205,2022-10-26T00:00:00.000,219.39999389648438,230.60000610351562,218.1999969482422,224.63999938964844,224.63999938964844,85012500
206,2022-10-27T00:00:00.000,229.77000427246094,233.80999755859375,222.85000610351562,225.08999633789062,225.08999633789062,61638800
207,2022-10-28T00:00:00.000,225.39999389648438,228.86000061035156,216.35000610351562,228.52000427246094,228.52000427246094,69152400
208,2022-10-31T00:00:00.000,226.19000244140625,229.85000610351562,221.94000244140625,227.5399932861328,227.5399932861328,61554300
209,2022-11-01T00:00:00.000,234.0500030517578,237.39999389648438,227.27999877929688,227.82000732421875,227.82000732421875,62688800
210,2022-11-02T00:00:00.000,226.0399932861328,227.8699951171875,214.82000732421875,214.97999572753906,214.97999572753906,63070300
211,2022-11-03T00:00:00.000,211.36000061035156,221.1999969482422,210.13999938964844,215.30999755859375,215.30999755859375,56538800
212,2022-11-04T00:00:00.000,222.60000610351562,223.8000030517578,203.0800018310547,207.47000122070312,207.47000122070312,98622200
213,2022-11-07T00:00:00.000,208.64999389648438,208.89999389648438,196.66000366210938,197.0800018310547,197.0800018310547,93916500
214,2022-11-08T00:00:00.000,194.02000427246094,195.1999969482422,186.75,191.3000030517578,191.3000030517578,128803400
215,2022-11-09T00:00:00.000,190.77999877929688,195.88999938964844,177.1199951171875,177.58999633789062,177.58999633789062,127062700
216,2022-11-10T00:00:00.000,189.89999389648438,191,180.02999877929688,190.72000122070312,190.72000122070312,132703000
217,2022-11-11T00:00:00.000,186,196.52000427246094,182.58999633789062,195.97000122070312,195.97000122070312,114403600
218,2022-11-14T00:00:00.000,192.77000427246094,195.72999572753906,186.33999633789062,190.9499969482422,190.9499969482422,92226600
219,2022-11-15T00:00:00.000,195.8800048828125,200.82000732421875,192.05999755859375,194.4199981689453,194.4199981689453,91293800
220,2022-11-16T00:00:00.000,191.50999450683594,192.57000732421875,185.66000366210938,186.9199981689453,186.9199981689453,66567600
221,2022-11-17T00:00:00.000,183.9600067138672,186.16000366210938,180.89999389648438,183.1699981689453,183.1699981689453,64336000
222,2022-11-18T00:00:00.000,185.0500030517578,185.19000244140625,176.5500030517578,180.19000244140625,180.19000244140625,76048900
223,2022-11-21T00:00:00.000,175.85000610351562,176.77000427246094,167.5399932861328,167.8699951171875,167.8699951171875,92882700
224,2022-11-22T00:00:00.000,168.6300048828125,170.9199981689453,166.19000244140625,169.91000366210938,169.91000366210938,78452300
225,2022-11-23T00:00:00.000,173.57000732421875,183.6199951171875,172.5,183.1999969482422,183.1999969482422,109536700
226,2022-11-25T00:00:00.000,185.05999755859375,185.1999969482422,180.6300048828125,182.86000061035156,182.86000061035156,50672700
227,2022-11-28T00:00:00.000,179.9600067138672,188.5,179,182.9199981689453,182.9199981689453,92905200
228,2022-11-29T00:00:00.000,184.99000549316406,186.3800048828125,178.75,180.8300018310547,180.8300018310547,83357100
229,2022-11-30T00:00:00.000,182.42999267578125,194.75999450683594,180.6300048828125,194.6999969482422,194.6999969482422,109186400
230,2022-12-01T00:00:00.000,197.0800018310547,198.9199981689453,191.8000030517578,194.6999969482422,194.6999969482422,80046200
231,2022-12-02T00:00:00.000,191.77999877929688,196.25,191.11000061035156,194.86000061035156,194.86000061035156,73645900
232,2022-12-05T00:00:00.000,189.44000244140625,191.27000427246094,180.5500030517578,182.4499969482422,182.4499969482422,93122700
233,2022-12-06T00:00:00.000,181.22000122070312,183.64999389648438,175.3300018310547,179.82000732421875,179.82000732421875,92150800
234,2022-12-07T00:00:00.000,175.02999877929688,179.3800048828125,172.22000122070312,174.0399932861328,174.0399932861328,84213300
235,2022-12-08T00:00:00.000,172.1999969482422,175.1999969482422,169.05999755859375,173.44000244140625,173.44000244140625,97624500
